Date,Stock,Close,Volume,log_Volume,Return,abs_Return,Volatility,MarketCap
2022-04-12,AAPL,167.66000366210938,79265200,18.188309750438012,0.01152340067637625,0.01152340067637625,0.019404245301383547,4294876856320
2022-04-13,AAPL,170.39999389648438,70618900,18.072808372019214,0.016342539511671417,0.016342539511671417,0.0192720965545398,4294876856320
2022-04-14,AAPL,165.2899932861328,75329400,18.137381054815954,-0.02998826756681583,0.02998826756681583,0.02007987298705065,4294876856320
2022-04-18,AAPL,165.07000732421875,69023900,18.04996337939853,-0.0013309091345490298,0.0013309091345490298,0.019779672987203754,4294876856320
2022-04-19,AAPL,167.39999389648438,67723800,18.03094822706306,0.014115141872437453,0.014115141872437453,0.019379445018035117,4294876856320
2022-04-20,AAPL,167.22999572753906,67929800,18.03398537695588,-0.0010155207595194948,0.0010155207595194948,0.01922021927809365,4294876856320
2022-04-21,AAPL,166.4199981689453,87227800,18.284033645410396,-0.004843614060203949,0.004843614060203949,0.01822601240116505,4294876856320
2022-04-22,AAPL,161.7899932861328,84882400,18.25677732708233,-0.02782120498590701,0.02782120498590701,0.018260047678256244,4294876856320
2022-04-25,AAPL,162.8800048828125,96046400,18.380341965997513,0.006737200333224225,0.006737200333224225,0.017675509529960807,4294876856320
2022-04-26,AAPL,156.8000030517578,95623200,18.375926026404397,-0.03732810442527357,0.03732810442527357,0.018368242922481095,4294876856320
2022-04-27,AAPL,156.57000732421875,88063200,18.29356529649151,-0.001466809458308127,0.001466809458308127,0.01758446840974184,4294876856320
2022-04-28,AAPL,163.63999938964844,130216800,18.68471131167286,0.04515546870218534,0.04515546870218534,0.01869958809834796,4294876856320
2022-04-29,AAPL,157.64999389648438,131747600,18.696398528901042,-0.036604775821961866,0.036604775821961866,0.019882019661434155,4294876856320
2022-05-02,AAPL,157.9600067138672,123055300,18.628144405795755,0.0019664626031408172,0.0019664626031408172,0.019477236773416368,4294876856320
2022-05-03,AAPL,159.47999572753906,88966500,18.30377045234408,0.009622619328101267,0.009622619328101267,0.019496673733708485,4294876856320
2022-05-04,AAPL,166.02000427246094,108256500,18.50001396923355,0.0410083315784322,0.0410083315784322,0.02059491476942806,4294876856320
2022-05-05,AAPL,156.77000427246094,130525300,18.687077635668516,-0.05571617733980727,0.05571617733980727,0.022860492546917188,4294876856320
2022-05-06,AAPL,157.27999877929688,116124600,18.570174310528298,0.0032531383104996703,0.0032531383104996703,0.022393558980552744,4294876856320
2022-05-09,AAPL,152.05999755859375,131577900,18.695109629622443,-0.03318922470255159,0.03318922470255159,0.02300940449299482,4294876856320
2022-05-10,AAPL,154.50999450683594,115366700,18.563626308871257,0.01611204121779708,0.01611204121779708,0.023252971899786652,4294876856320
2022-05-11,AAPL,146.5,142689800,18.776183601265856,-0.05184127106082803,0.05184127106082803,0.024401065377041762,4294876856320
2022-05-12,AAPL,142.55999755859375,182602000,19.02281947896768,-0.026894214617107504,0.026894214617107504,0.024687629681895504,4294876856320
2022-05-13,AAPL,147.11000061035156,113990900,18.551629178611215,0.03191640803646689,0.03191640803646689,0.02559251149016003,4294876856320
2022-05-16,AAPL,145.5399932861328,86643800,18.277316019344326,-0.010672335787539122,0.010672335787539122,0.02560057522706748,4294876856320
2022-05-17,AAPL,149.24000549316406,78336300,18.17652165506361,0.02542264929033622,0.02542264929033622,0.02567083136557862,4294876856320
2022-05-18,AAPL,140.82000732421875,109742900,18.51365091534399,-0.056419176219683176,0.056419176219683176,0.027207467910068343,4294876856320
2022-05-19,AAPL,137.35000610351562,136095600,18.728868137929368,-0.024641393553644142,0.024641393553644142,0.02732158616257721,4294876856320
2022-05-20,AAPL,137.58999633789062,137426100,18.73859687604498,0.0017472895792529641,0.0017472895792529641,0.02732095162282099,4294876856320
2022-05-23,AAPL,143.11000061035156,117726300,18.583872996717144,0.04011922682885327,0.04011922682885327,0.02862382770826061,4294876856320
2022-05-24,AAPL,140.36000061035156,104132700,18.461176605296977,-0.019215987619813357,0.019215987619813357,0.028493529476910903,4294876856320
2022-05-25,AAPL,140.52000427246094,92482700,18.34253215796389,0.0011399519906925004,0.0011399519906925004,0.028346930463119892,4294876856320
2022-05-26,AAPL,143.77999877929688,90601500,18.321981327167546,0.02319950475175747,0.02319950475175747,0.028555811817213252,4294876856320
2022-05-27,AAPL,149.63999938964844,90978500,18.326133772830186,0.04075671623385313,0.04075671623385313,0.029352365918473053,4294876856320
2022-05-31,AAPL,148.83999633789062,103718400,18.457190092368435,-0.005346184543042365,0.005346184543042365,0.029354161533971003,4294876856320
2022-06-01,AAPL,148.7100067138672,74286600,18.12344114349028,-0.0008733514325567349,0.0008733514325567349,0.029179409345563727,4294876856320
2022-06-02,AAPL,151.2100067138672,72348100,18.096999749466804,0.016811242600575316,0.016811242600575316,0.029412846790127803,4294876856320
2022-06-03,AAPL,145.3800048828125,88570300,18.299307144931436,-0.03855566147871903,0.03855566147871903,0.03012387129782124,4294876856320
2022-06-06,AAPL,146.13999938964844,71598400,18.086583285312475,0.005227641225136415,0.005227641225136415,0.02982757176631637,4294876856320
2022-06-07,AAPL,148.7100067138672,67808200,18.032193689550297,0.017585926747997416,0.017585926747997416,0.030014275973073472,4294876856320
2022-06-08,AAPL,147.9600067138672,53950200,17.803571956797782,-0.005043372780172639,0.005043372780172639,0.029296009455794882,4294876856320
2022-06-09,AAPL,142.63999938964844,69473000,18.056448745844904,-0.0359557115626985,0.0359557115626985,0.029963180567441627,4294876856320
2022-06-10,AAPL,137.1300048828125,91437900,18.331170611307844,-0.038628677302390724,0.038628677302390724,0.02924846803481578,4294876856320
2022-06-13,AAPL,131.8800048828125,122207100,18.621227704486937,-0.03828483784046022,0.03828483784046022,0.029311703372823,4294876856320
2022-06-14,AAPL,132.75999450683594,84784300,18.255620942111893,0.006672653862921818,0.006672653862921818,0.029365656527364104,4294876856320
2022-06-15,AAPL,135.42999267578125,91533000,18.332210120962806,0.020111466401181888,0.020111466401181888,0.029611553482493374,4294876856320
2022-06-16,AAPL,130.05999755859375,108123900,18.498788349754165,-0.039651446559871295,0.039651446559871295,0.028943779325854166,4294876856320
2022-06-17,AAPL,131.55999755859375,134520300,18.717225674985507,0.011533138767930717,0.011533138767930717,0.027672643978720265,4294876856320
2022-06-21,AAPL,135.8699951171875,81000500,18.209965885457166,0.032760699593918474,0.032760699593918474,0.028504673272467324,4294876856320
2022-06-22,AAPL,135.35000610351562,73409200,18.11155982632972,-0.003827107031419197,0.003827107031419197,0.027983893110978122,4294876856320
2022-06-23,AAPL,138.27000427246094,72433800,18.09818359924373,0.021573683319320303,0.021573683319320303,0.02813319076869697,4294876856320
2022-06-24,AAPL,141.66000366210938,89116800,18.30545842685586,0.024517243689154977,0.024517243689154977,0.02702322982367451,4294876856320
2022-06-27,AAPL,141.66000366210938,70207900,18.06697139827692,0.0,0.0,0.026568758191730494,4294876856320
2022-06-28,AAPL,137.44000244140625,67083400,18.021447179383163,-0.029789645006425114,0.029789645006425114,0.02641139158016067,4294876856320
2022-06-29,AAPL,139.22999572753906,66242400,18.008831299268977,0.013023815878466127,0.013023815878466127,0.026494945971360633,4294876856320
2022-06-30,AAPL,136.72000122070312,98964500,18.410271757932996,-0.01802768500939822,0.01802768500939822,0.02617887047070845,4294876856320
2022-07-01,AAPL,138.92999267578125,71051600,18.078916931606397,0.016164360995803317,0.016164360995803317,0.024319804365692706,4294876856320
2022-07-05,AAPL,141.55999755859375,73353800,18.110804867618995,0.018930432746441683,0.018930432746441683,0.024107686913296924,4294876856320
2022-07-06,AAPL,142.9199981689453,74064300,18.120444192795862,0.009607238159132114,0.009607238159132114,0.02415550016134723,4294876856320
2022-07-07,AAPL,146.35000610351562,66253700,18.009001870327708,0.02399949607133145,0.02399949607133145,0.023436582407894084,4294876856320
2022-07-08,AAPL,147.0399932861328,64547800,17.982916592569225,0.004714637197412497,0.004714637197412497,0.023129536809720613,4294876856320
2022-07-11,AAPL,144.8699951171875,63141600,17.960890381286198,-0.014757877230874183,0.014757877230874183,0.023326733622672468,4294876856320
2022-07-12,AAPL,145.86000061035156,77588800,18.16693364483998,0.006833751132270249,0.006833751132270249,0.02298534977104776,4294876856320
2022-07-13,AAPL,145.49000549316406,71185600,18.080801108736473,-0.0025366455206311533,0.0025366455206311533,0.021709719413577473,4294876856320
2022-07-14,AAPL,148.47000122070312,78140700,18.174021605831083,0.0204824772494705,0.0204824772494705,0.022029198112577107,4294876856320
2022-07-15,AAPL,150.1699981689453,76259900,18.149657801089397,0.011450103955445545,0.011450103955445545,0.02212407606714667,4294876856320
2022-07-18,AAPL,147.07000732421875,81420900,18.215142554773152,-0.020643210245224752,0.020643210245224752,0.022232185799119814,4294876856320
2022-07-19,AAPL,151.0,82982400,18.234139095082703,0.026721917998667744,0.026721917998667744,0.021582708074652946,4294876856320
2022-07-20,AAPL,153.0399932861328,64823400,17.98717720724869,0.013509889312137924,0.013509889312137924,0.021684867603751302,4294876856320
2022-07-21,AAPL,155.35000610351562,65086600,17.99122924881784,0.015094177461599134,0.015094177461599134,0.021626887289562302,4294876856320
2022-07-22,AAPL,154.08999633789062,66675400,18.01534662726445,-0.008110780277571505,0.008110780277571505,0.021667008971301343,4294876856320
2022-07-25,AAPL,152.9499969482422,53623900,17.79750542218155,-0.0073982699509488326,0.0073982699509488326,0.02055996091768127,4294876856320
2022-07-26,AAPL,151.60000610351562,55138700,17.82536238693089,-0.0088263541788981,0.0088263541788981,0.019175850308526542,4294876856320
2022-07-27,AAPL,156.7899932861328,78620700,18.180145581505226,0.034234742570348864,0.034234742570348864,0.0182727761035623,4294876856320
2022-07-28,AAPL,157.35000610351562,81378700,18.21462412596933,0.0035717382573059453,0.0035717382573059453,0.018277291273665505,4294876856320
2022-07-29,AAPL,162.50999450683594,101786900,18.43839197010672,0.03279306134837845,0.03279306134837845,0.018758996116392836,4294876856320
2022-08-01,AAPL,161.50999450683594,67829400,18.03250628723962,-0.00615346768692393,0.00615346768692393,0.016829364702903363,4294876856320
2022-08-02,AAPL,160.00999450683594,59907000,17.908303917693637,-0.009287350944318873,0.009287350944318873,0.017079695025401295,4294876856320
2022-08-03,AAPL,166.1300048828125,82507500,18.228399756263837,0.038247675683253046,0.038247675683253046,0.017394998135795103,4294876856320
2022-08-04,AAPL,165.80999755859375,55474100,17.83142680312722,-0.0019262464022948844,0.0019262464022948844,0.017358111218086964,4294876856320
2022-08-05,AAPL,165.35000610351562,56697000,17.853231857245284,-0.0027742082012610636,0.0027742082012610636,0.017218648208074817,4294876856320
2022-08-08,AAPL,164.8699951171875,60276900,17.914459503724657,-0.0029029995077690662,0.0029029995077690662,0.01693393452189577,4294876856320
2022-08-09,AAPL,164.9199981689453,63135500,17.960793768361057,0.0003032877615012364,0.0003032877615012364,0.016930808267186605,4294876856320
2022-08-10,AAPL,169.24000549316406,70170500,18.066438552755315,0.026194563256017656,0.026194563256017656,0.015998806318037382,4294876856320
2022-08-11,AAPL,168.49000549316406,57149200,17.8611759498569,-0.0044315763156265175,0.0044315763156265175,0.016092488409564044,4294876856320
2022-08-12,AAPL,172.10000610351562,68039400,18.0355975071109,0.021425606817361276,0.021425606817361276,0.015623982561946964,4294876856320
2022-08-15,AAPL,173.19000244140625,54091700,17.806191312453375,0.006333505515595528,0.006333505515595528,0.01554578346015136,4294876856320
2022-08-16,AAPL,173.02999877929688,56377100,17.847573605647657,-0.0009238620004263787,0.0009238620004263787,0.015464351684906553,4294876856320
2022-08-17,AAPL,174.5500030517578,79542000,18.19179574200904,0.00878462857992468,0.00878462857992468,0.015459982789622633,4294876856320
2022-08-18,AAPL,174.14999389648438,62290100,17.947313062623163,-0.0022916594000563784,0.0022916594000563784,0.01519432179193292,4294876856320
2022-08-19,AAPL,171.52000427246094,70346300,18.068940745969552,-0.015101864577650947,0.015101864577650947,0.015671965447706087,4294876856320
2022-08-22,AAPL,167.57000732421875,69026800,18.05000539294863,-0.023029365962279114,0.023029365962279114,0.016103180283130604,4294876856320
2022-08-23,AAPL,167.22999572753906,54147100,17.807214975037176,-0.0020290719210975805,0.0020290719210975805,0.016149384691268972,4294876856320
2022-08-24,AAPL,167.52999877929688,53841500,17.80155510323955,0.001793954789346408,0.001793954789346408,0.01610182091084166,4294876856320
2022-08-25,AAPL,170.02999877929688,51218200,17.751605495595687,0.014922700520600518,0.014922700520600518,0.015946787456537326,4294876856320
2022-08-26,AAPL,163.6199951171875,78961000,18.184464617649628,-0.03769925135640162,0.03769925135640162,0.01765723897782931,4294876856320
2022-08-29,AAPL,161.3800048828125,73314000,18.110262144526715,-0.013690198638440787,0.013690198638440787,0.017379464817294823,4294876856320
2022-08-30,AAPL,158.91000366210938,77906200,18.171016096890867,-0.015305497248539135,0.015305497248539135,0.017113636825618346,4294876856320
2022-08-31,AAPL,157.22000122070312,87991100,18.292746230964216,-0.010634965719336975,0.010634965719336975,0.017113849629664814,4294876856320
2022-09-01,AAPL,157.9600067138672,74229900,18.122677591928603,0.004706815210650195,0.004706815210650195,0.016923711854710043,4294876856320
2022-09-02,AAPL,155.80999755859375,76957800,18.158767777634544,-0.013611098150736467,0.013611098150736467,0.01705168899706132,4294876856320
2022-09-06,AAPL,154.52999877929688,73714800,18.11571415111037,-0.008215126110989845,0.008215126110989845,0.017065398960102396,4294876856320
2022-09-07,AAPL,155.9600067138672,87449600,18.286573185376113,0.00925391798269981,0.00925391798269981,0.017044556334358633,4294876856320
2022-09-08,AAPL,154.4600067138672,84923800,18.257264941796283,-0.009617850316921195,0.009617850316921195,0.015948795814686712,4294876856320
2022-09-09,AAPL,157.3699951171875,68028800,18.03544170288888,0.01883975318420772,0.01883975318420772,0.016318450666530433,4294876856320
2022-09-12,AAPL,163.42999267578125,104956000,18.46905177267776,0.038507960517385253,0.038507960517385253,0.016740760312194763,4294876856320
2022-09-13,AAPL,153.83999633789062,122656600,18.62489913888017,-0.05867953721882391,0.05867953721882391,0.019891709066612296,4294876856320
2022-09-14,AAPL,155.30999755859375,87965400,18.29245411330806,0.009555390377639084,0.009555390377639084,0.019932428771848015,4294876856320
2022-09-15,AAPL,152.3699951171875,90481100,18.320651547081084,-0.018929898188280392,0.018929898188280392,0.01876971763049,4294876856320
2022-09-16,AAPL,150.6999969482422,162278800,18.90482640164861,-0.010960151095764759,0.010960151095764759,0.018829153856351796,4294876856320
2022-09-19,AAPL,154.47999572753906,81474200,18.21579696367682,0.025082938658552933,0.025082938658552933,0.019515413778319765,4294876856320
2022-09-20,AAPL,156.89999389648438,107689800,18.494765430120687,0.01566544689199456,0.01566544689199456,0.01978100563131133,4294876856320
2022-09-21,AAPL,153.72000122070312,101696800,18.43750639543034,-0.02026764053209118,0.02026764053209118,0.020072194516544784,4294876856320
2022-09-22,AAPL,152.74000549316406,86652500,18.277416425411936,-0.006375199842290069,0.006375199842290069,0.019354494955511323,4294876856320
2022-09-23,AAPL,150.42999267578125,96029900,18.380170159272367,-0.015123823060790742,0.015123823060790742,0.019475440858756795,4294876856320
2022-09-26,AAPL,150.77000427246094,93339400,18.351752870353007,0.0022602646628622214,0.0022602646628622214,0.018933461558202518,4294876856320
2022-09-27,AAPL,151.75999450683594,84442700,18.25158375580032,0.0065662280713738586,0.0065662280713738586,0.018937984304973603,4294876856320
2022-09-28,AAPL,149.83999633789062,146691400,18.803841618354593,-0.012651543479456517,0.012651543479456517,0.018988612005009873,4294876856320
2022-09-29,AAPL,142.47999572753906,128138200,18.668619926940544,-0.049119065604851575,0.049119065604851575,0.02046564415836676,4294876856320
2022-09-30,AAPL,138.1999969482422,124925300,18.643226516632524,-0.030039296095161427,0.030039296095161427,0.020889678206610612,4294876856320
2022-10-03,AAPL,142.4499969482422,114311700,18.55443948573111,0.030752533240588242,0.030752533240588242,0.021961624393836754,4294876856320
2022-10-04,AAPL,146.10000610351562,87830100,18.290914824455786,0.02562309044204225,0.02562309044204225,0.02244682311647029,4294876856320
2022-10-05,AAPL,146.39999389648438,79471000,18.190902733201984,0.0020533044519943644,0.0020533044519943644,0.022473510714574024,4294876856320
2022-10-06,AAPL,145.42999267578125,68402200,18.040915545818226,-0.0066256916744750205,0.0066256916744750205,0.02244892140865071,4294876856320
2022-10-07,AAPL,140.08999633789062,85925600,18.268992363509657,-0.03671867294799025,0.03671867294799025,0.022887174435657336,4294876856320
2022-10-10,AAPL,140.4199981689453,74899000,18.131651097263475,0.0023556416566585803,0.0023556416566585803,0.022141212655509557,4294876856320
2022-10-11,AAPL,138.97999572753906,77033700,18.159753546409394,-0.01025496695758199,0.01025496695758199,0.02210273866784175,4294876856320
2022-10-12,AAPL,138.33999633789062,70433700,18.07018239977306,-0.004604974883602009,0.004604974883602009,0.022012350163992847,4294876856320
2022-10-13,AAPL,142.99000549316406,113224000,18.54487871539581,0.0336129050048255,0.0336129050048255,0.02303690095639356,4294876856320
2022-10-14,AAPL,138.3800048828125,88598000,18.299619841957096,-0.03224001981433555,0.03224001981433555,0.02359707667583987,4294876856320
2022-10-17,AAPL,142.41000366210938,85250900,18.261109231256924,0.02912269574429982,0.02912269574429982,0.024284826781384748,4294876856320
2022-10-18,AAPL,143.75,99136600,18.412009255032164,0.009409425626236034,0.009409425626236034,0.024360015520748162,4294876856320
2022-10-19,AAPL,143.86000061035156,61758300,17.938738937395215,0.0007652216372282528,0.0007652216372282528,0.02427250962192654,4294876856320
2022-10-20,AAPL,143.38999938964844,64522000,17.982516808880963,-0.003267073673773546,0.003267073673773546,0.02423506441018009,4294876856320
2022-10-21,AAPL,147.27000427246094,86548600,18.27621666383464,0.027059103837980825,0.027059103837980825,0.024525715807692777,4294876856320
2022-10-24,AAPL,149.4499969482422,75981900,18.146005711991773,0.014802693097965003,0.014802693097965003,0.02354051620919892,4294876856320
2022-10-25,AAPL,152.33999633789062,74732300,18.1294229528984,0.019337567404898115,0.019337567404898115,0.02135130273167886,4294876856320
2022-10-26,AAPL,149.35000610351562,88194300,18.29505289303834,-0.019627086164182295,0.019627086164182295,0.02155974878051865,4294876856320
2022-10-27,AAPL,144.8000030517578,109180200,18.50851028615354,-0.03046536903791064,0.03046536903791064,0.021987735546918345,4294876856320
2022-10-28,AAPL,155.74000549316406,164762400,18.92001499406845,0.07555250145606562,0.07555250145606562,0.02600527704282261,4294876856320
2022-10-31,AAPL,153.33999633789062,97943200,18.399898276769836,-0.015410357458724877,0.015410357458724877,0.025784744893785592,4294876856320
2022-11-01,AAPL,150.64999389648438,80379300,18.20226723831342,-0.0175427318745901,0.0175427318745901,0.02580502212995373,4294876856320
2022-11-02,AAPL,145.02999877929688,93604600,18.354590085539375,-0.03730498071609045,0.03730498071609045,0.026422955958907497,4294876856320
2022-11-03,AAPL,138.8800048828125,97918500,18.399646057983507,-0.04240497792352105,0.04240497792352105,0.02744633825262417,4294876856320
2022-11-04,AAPL,138.3800048828125,140814800,18.762956109800527,-0.003600230288167805,0.003600230288167805,0.02734844019434074,4294876856320
2022-11-07,AAPL,138.9199981689453,83374600,18.238854264587353,0.003902249364639898,0.003902249364639898,0.02735977084679181,4294876856320
2022-11-08,AAPL,139.5,89908500,18.31430304447177,0.004175078021159573,0.004175078021159573,0.027336326764644727,4294876856320
2022-11-09,AAPL,134.8699951171875,74917800,18.13190207045338,-0.03318999915994625,0.03318999915994625,0.027853053090775567,4294876856320
2022-11-10,AAPL,146.8699951171875,118854000,18.593406407072873,0.08897457132383879,0.08897457132383879,0.03120041012798023,4294876856320
2022-11-11,AAPL,149.6999969482422,93979700,18.358589359465302,0.019268754171310798,0.019268754171310798,0.030779014059786874,4294876856320
2022-11-14,AAPL,148.27999877929688,73374100,18.111081570279218,-0.009485625904429806,0.009485625904429806,0.030407699343980018,4294876856320
2022-11-15,AAPL,150.0399932861328,89868300,18.313855823243337,0.011869399253607638,0.011869399253607638,0.030138243219702408,4294876856320
2022-11-16,AAPL,148.7899932861328,64218300,17.97779877477106,-0.00833111207633952,0.00833111207633952,0.030189089485741057,4294876856320
2022-11-17,AAPL,150.72000122070312,80389400,18.202392884661414,0.01297135574741759,0.01297135574741759,0.030231032691255377,4294876856320
2022-11-18,AAPL,151.2899932861328,74829600,18.13072408659257,0.003781794458686649,0.003781794458686649,0.02935122295374551,4294876856320
2022-11-21,AAPL,148.00999450683594,58724100,17.888360762721312,-0.02168020969565021,0.02168020969565021,0.029694735985130363,4294876856320
2022-11-22,AAPL,150.17999267578125,51804100,17.76297985467662,0.014661159715434469,0.014661159715434469,0.02968358405033047,4294876856320
2022-11-23,AAPL,151.07000732421875,58301400,17.88113666475452,0.0059263196953200925,0.0059263196953200925,0.029652755889318365,4294876856320
2022-11-25,AAPL,148.11000061035156,35195900,17.376440156511595,-0.01959360938875554,0.01959360938875554,0.02937040540097147,4294876856320
2022-11-28,AAPL,144.22000122070312,69246000,18.0531759396306,-0.02626425881856731,0.02626425881856731,0.029152574163313506,4294876856320
2022-11-29,AAPL,141.1699981689453,83763800,18.243511491214758,-0.021148266717113118,0.021148266717113118,0.028970966061447407,4294876856320
2022-11-30,AAPL,148.02999877929688,111380900,18.52846641653847,0.04859389884061516,0.04859389884061516,0.030259585134503764,4294876856320
2022-12-01,AAPL,148.30999755859375,71250400,18.081710991132365,0.0018915002472865705,0.0018915002472865705,0.03025945515789374,4294876856320
2022-12-02,AAPL,147.80999755859375,65447400,17.996757324550224,-0.0033713168918532155,0.0033713168918532155,0.030260021300590814,4294876856320
2022-12-05,AAPL,146.6300048828125,68826400,18.047097950231755,-0.00798317228381984,0.00798317228381984,0.02991151822812916,4294876856320
2022-12-06,AAPL,142.91000366210938,64727200,17.98569207298174,-0.025369986338581674,0.025369986338581674,0.030137177265354476,4294876856320
2022-12-07,AAPL,140.94000244140625,69721100,18.06001355588693,-0.013784907775671984,0.013784907775671984,0.02997031777019455,4294876856320
2022-12-08,AAPL,142.64999389648438,62128300,17.94471215968259,0.012132761639400691,0.012132761639400691,0.029893108970701642,4294876856320
2022-12-09,AAPL,142.16000366210938,76097000,18.14751940024145,-0.0034349124103753015,0.0034349124103753015,0.0293806921517452,4294876856320
2022-12-12,AAPL,144.49000549316406,70462700,18.070594049757155,0.01638999557563814,0.01638999557563814,0.025899576632216405,4294876856320
2022-12-13,AAPL,145.47000122070312,93886200,18.35759396852187,0.006782446468835079,0.006782446468835079,0.025825450736969537,4294876856320
2022-12-14,AAPL,143.2100067138672,82291200,18.225774734049395,-0.015535811424151502,0.015535811424151502,0.025784865107460555,4294876856320
2022-12-15,AAPL,136.5,98931900,18.40994229261382,-0.04685431463789913,0.04685431463789913,0.02629759372724435,4294876856320
2022-12-16,AAPL,134.50999450683594,160156900,18.891664517699507,-0.014578794821714758,0.014578794821714758,0.025283197746434973,4294876856320
